Lat, Lng, Date, t (s), Pressure (mBar), Temperature (°C), Relative Humidity (%), Light Intensity (Lux)
-180.00000, -180.00000, 02/01/2023 21:40:14.316, 2487.000, 1018.318115, 5.870000, 52.284977, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:15.316, 2488.000, 1018.348938, 5.870000, 52.284977, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:16.316, 2489.000, 1018.357605, 5.870000, 52.284859, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:17.316, 2490.000, 1018.342957, 5.870000, 52.284859, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:18.316, 2491.000, 1018.346191, 5.870000, 52.284859, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:19.316, 2492.000, 1018.339111, 5.860000, 52.284626, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:20.316, 2493.000, 1018.328857, 5.860000, 52.284740, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:21.316, 2494.000, 1018.354248, 5.860000, 52.284508, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:22.316, 2495.000, 1018.381897, 5.860000, 52.284508, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:23.316, 2496.000, 1018.389465, 5.860000, 52.284626, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:24.316, 2497.000, 1018.368896, 5.860000, 52.284508, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:25.316, 2498.000, 1018.379150, 5.860000, 52.284389, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:26.316, 2499.000, 1018.379700, 5.850000, 52.284275, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:27.316, 2500.000, 1018.383423, 5.850000, 52.284157, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:28.316, 2501.000, 1018.407288, 5.850000, 52.284275, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:29.316, 2502.000, 1018.397461, 5.850000, 52.283924, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:30.316, 2503.000, 1018.428345, 5.850000, 52.283924, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:31.316, 2504.000, 1018.439148, 5.850000, 52.284039, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:32.316, 2505.000, 1018.468933, 5.850000, 52.283924, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:33.316, 2506.000, 1018.456970, 5.840000, 52.283688, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:34.316, 2507.000, 1018.471069, 5.840000, 52.283806, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:35.316, 2508.000, 1018.486755, 5.850000, 52.283924, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:36.316, 2509.000, 1018.503540, 5.840000, 52.283806, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:37.316, 2510.000, 1018.480225, 5.840000, 52.283569, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:38.316, 2511.000, 1018.499695, 5.840000, 52.283569, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:39.316, 2512.000, 1018.495361, 5.840000, 52.283455, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:40.316, 2513.000, 1018.511597, 5.840000, 52.283455, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:41.316, 2514.000, 1018.530518, 5.840000, 52.283569, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:42.316, 2515.000, 1018.535400, 5.830000, 52.283218, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:43.316, 2516.000, 1018.531067, 5.840000, 52.283455, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:44.316, 2517.000, 1018.560791, 5.830000, 52.282986, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:45.316, 2518.000, 1018.563477, 5.830000, 52.283104, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:46.316, 2519.000, 1018.575378, 5.830000, 52.282986, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:47.316, 2520.000, 1018.555359, 5.820000, 52.282749, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:48.316, 2521.000, 1018.566772, 5.830000, 52.283104, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:49.316, 2522.000, 1018.570496, 5.830000, 52.282986, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:50.316, 2523.000, 1018.551575, 5.820000, 52.282867, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:51.316, 2524.000, 1018.552612, 5.820000, 52.282635, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:52.316, 2525.000, 1018.561768, 5.810000, 52.282398, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:53.316, 2526.000, 1018.591553, 5.820000, 52.282635, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:54.316, 2527.000, 1018.607788, 5.820000, 53.518875, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:55.316, 2528.000, 1018.588806, 5.820000, 53.518749, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:56.316, 2529.000, 1018.615845, 5.810000, 53.518501, 1.824000
-180.00000, -180.00000, 02/01/2023 21:40:57.316, 2530.000, 1018.626709, 5.810000, 53.518627, 1.824000
-180.00000, -180.00000, 02/01/2023 21:40:58.316, 2531.000, 1018.644043, 5.820000, 52.282516, 0.000000
-180.00000, -180.00000, 02/01/2023 21:40:59.316, 2532.000, 1018.617004, 5.810000, 53.518627, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:00.316, 2533.000, 1018.629456, 5.820000, 52.282516, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:01.316, 2534.000, 1018.629456, 5.820000, 52.282516, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:02.316, 2535.000, 1018.650024, 5.820000, 52.282635, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:03.316, 2536.000, 1018.636475, 5.810000, 52.282398, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:04.316, 2537.000, 1018.659180, 5.810000, 52.282398, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:05.316, 2538.000, 1018.659729, 5.810000, 52.282284, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:06.316, 2539.000, 1018.635376, 5.810000, 52.282284, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:07.316, 2540.000, 1018.654785, 5.800000, 52.281933, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:08.316, 2541.000, 1018.695923, 5.810000, 52.282166, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:09.316, 2542.000, 1018.679749, 5.810000, 52.282166, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:10.316, 2543.000, 1018.718628, 5.810000, 52.282166, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:11.316, 2544.000, 1018.692993, 5.800000, 52.281822, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:12.316, 2545.000, 1018.735413, 5.810000, 52.282047, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:13.316, 2546.000, 1018.718079, 5.800000, 52.281933, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:14.316, 2547.000, 1018.750549, 5.800000, 52.281933, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:15.316, 2548.000, 1018.748413, 5.810000, 52.282047, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:16.316, 2549.000, 1018.768372, 5.800000, 52.281933, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:17.316, 2550.000, 1018.770874, 5.800000, 52.281822, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:18.316, 2551.000, 1018.788147, 5.800000, 52.281590, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:19.316, 2552.000, 1018.808777, 5.800000, 52.281704, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:20.316, 2553.000, 1018.801697, 5.800000, 52.281822, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:21.316, 2554.000, 1018.835205, 5.800000, 52.281590, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:22.316, 2555.000, 1018.834717, 5.790000, 52.281353, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:23.316, 2556.000, 1018.840088, 5.800000, 52.281590, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:24.316, 2557.000, 1018.848206, 5.800000, 52.281590, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:25.316, 2558.000, 1018.869324, 5.800000, 52.281590, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:26.316, 2559.000, 1018.868286, 5.800000, 52.281822, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:27.316, 2560.000, 1018.847656, 5.790000, 52.281353, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:28.316, 2561.000, 1018.867676, 5.790000, 52.281239, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:29.316, 2562.000, 1018.878479, 5.790000, 52.281353, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:30.316, 2563.000, 1018.872009, 5.790000, 52.281353, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:31.316, 2564.000, 1018.917419, 5.790000, 52.281353, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:32.316, 2565.000, 1018.922302, 5.790000, 52.281353, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:33.316, 2566.000, 1018.906616, 5.790000, 52.281239, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:34.316, 2567.000, 1018.940186, 5.790000, 52.281353, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:35.316, 2568.000, 1018.962952, 5.790000, 52.281353, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:36.316, 2569.000, 1018.987793, 5.790000, 52.281239, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:37.316, 2570.000, 1018.994812, 5.790000, 52.281120, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:38.316, 2571.000, 1018.989319, 5.780000, 52.280888, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:39.316, 2572.000, 1018.995850, 5.780000, 52.280888, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:40.316, 2573.000, 1019.031006, 5.780000, 52.281002, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:41.316, 2574.000, 1019.026184, 5.780000, 52.281002, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:42.316, 2575.000, 1019.038574, 5.780000, 52.280769, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:43.316, 2576.000, 1019.061340, 5.790000, 52.281120, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:44.316, 2577.000, 1019.090027, 5.780000, 52.280888, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:45.316, 2578.000, 1019.080261, 5.780000, 52.280888, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:46.316, 2579.000, 1019.086121, 5.780000, 52.280651, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:47.316, 2580.000, 1019.149536, 5.780000, 52.281002, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:48.316, 2581.000, 1019.135437, 5.780000, 52.280888, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:49.316, 2582.000, 1019.150574, 5.780000, 52.280769, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:50.316, 2583.000, 1019.177063, 5.780000, 52.280651, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:51.316, 2584.000, 1019.166199, 5.770000, 52.280533, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:52.316, 2585.000, 1019.187805, 5.770000, 52.280418, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:53.316, 2586.000, 1019.199158, 5.770000, 52.280418, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:54.316, 2587.000, 1019.188843, 5.770000, 52.280182, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:55.316, 2588.000, 1019.234863, 5.760000, 52.280064, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:56.316, 2589.000, 1019.221863, 5.760000, 52.280064, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:57.316, 2590.000, 1019.239746, 5.760000, 52.280064, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:58.316, 2591.000, 1019.243530, 5.760000, 52.279949, 0.000000
-180.00000, -180.00000, 02/01/2023 21:41:59.316, 2592.000, 1019.270020, 5.770000, 52.280182, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:00.316, 2593.000, 1019.284546, 5.760000, 52.279831, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:01.316, 2594.000, 1019.297058, 5.760000, 52.279949, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:02.316, 2595.000, 1019.318665, 5.760000, 52.279831, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:03.316, 2596.000, 1019.325134, 5.760000, 52.279831, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:04.316, 2597.000, 1019.321899, 5.760000, 52.279831, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:05.316, 2598.000, 1019.360901, 5.760000, 52.279831, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:06.316, 2599.000, 1019.379761, 5.750000, 52.279598, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:07.316, 2600.000, 1019.365723, 5.750000, 52.279480, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:08.316, 2601.000, 1019.414978, 5.760000, 52.279713, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:09.316, 2602.000, 1019.456604, 5.750000, 52.279480, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:10.316, 2603.000, 1019.462524, 5.750000, 52.279243, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:11.316, 2604.000, 1019.500427, 5.750000, 52.279480, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:12.316, 2605.000, 1019.501465, 5.750000, 52.279243, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:13.316, 2606.000, 1019.513916, 5.750000, 52.279362, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:14.316, 2607.000, 1019.524658, 5.740000, 52.279129, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:15.316, 2608.000, 1019.561462, 5.750000, 52.279243, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:16.316, 2609.000, 1019.554443, 5.740000, 52.279011, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:17.316, 2610.000, 1019.574402, 5.740000, 52.278893, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:18.316, 2611.000, 1019.593933, 5.740000, 52.278893, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:19.316, 2612.000, 1019.606812, 5.730000, 52.278542, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:20.316, 2613.000, 1019.625244, 5.740000, 52.278778, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:21.316, 2614.000, 1019.631165, 5.730000, 52.278542, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:22.316, 2615.000, 1019.667480, 5.740000, 52.278778, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:23.316, 2616.000, 1019.683105, 5.730000, 52.278542, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:24.316, 2617.000, 1019.670593, 5.720000, 52.278072, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:25.316, 2618.000, 1019.688171, 5.720000, 52.277847, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:26.316, 2619.000, 1019.730652, 5.720000, 52.278072, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:27.316, 2620.000, 1019.747375, 5.720000, 52.277954, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:28.316, 2621.000, 1019.790649, 5.720000, 52.278072, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:29.316, 2622.000, 1019.782837, 5.710000, 52.277729, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:30.316, 2623.000, 1019.803406, 5.720000, 52.277847, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:31.316, 2624.000, 1019.836914, 5.710000, 52.277615, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:32.316, 2625.000, 1019.835327, 5.710000, 52.277615, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:33.316, 2626.000, 1019.858521, 5.710000, 52.277496, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:34.316, 2627.000, 1019.868286, 5.710000, 52.277496, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:35.316, 2628.000, 1019.858521, 5.710000, 52.277496, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:36.316, 2629.000, 1019.876282, 5.700000, 52.277145, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:37.316, 2630.000, 1019.938049, 5.710000, 52.277496, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:38.316, 2631.000, 1019.915771, 5.700000, 52.277027, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:39.316, 2632.000, 1019.929260, 5.700000, 52.276909, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:40.316, 2633.000, 1019.968811, 5.700000, 52.277145, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:41.316, 2634.000, 1019.963928, 5.690000, 52.276794, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:42.316, 2635.000, 1020.003357, 5.690000, 52.276676, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:43.316, 2636.000, 1019.992004, 5.690000, 52.276676, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:44.316, 2637.000, 1019.995728, 5.690000, 52.276558, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:45.316, 2638.000, 1020.011475, 5.690000, 52.276676, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:46.316, 2639.000, 1020.030884, 5.680000, 52.276325, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:47.316, 2640.000, 1020.044373, 5.680000, 52.276207, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:48.316, 2641.000, 1020.073669, 5.690000, 52.276558, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:49.316, 2642.000, 1020.053589, 5.680000, 52.276325, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:50.316, 2643.000, 1020.081238, 5.690000, 52.276676, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:51.316, 2644.000, 1020.065979, 5.680000, 52.276089, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:52.316, 2645.000, 1020.091980, 5.680000, 52.276089, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:53.316, 2646.000, 1020.097900, 5.680000, 52.276207, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:54.316, 2647.000, 1020.090881, 5.670000, 52.275970, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:55.316, 2648.000, 1020.068115, 5.670000, 52.275620, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:56.316, 2649.000, 1020.081055, 5.670000, 52.275620, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:57.316, 2650.000, 1020.084778, 5.660000, 52.275501, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:58.316, 2651.000, 1020.117859, 5.670000, 52.275738, 0.000000
-180.00000, -180.00000, 02/01/2023 21:42:59.316, 2652.000, 1020.096680, 5.660000, 52.275387, 0.000000
-180.00000, -180.00000, 02/01/2023 21:43:00.316, 2653.000, 1020.125916, 5.660000, 52.275387, 0.000000
-180.00000, -180.00000, 02/01/2023 21:43:01.316, 2654.000, 1020.155090, 5.660000, 52.275387, 0.000000
-180.00000, -180.00000, 02/01/2023 21:43:02.316, 2655.000, 1020.132874, 5.660000, 52.275269, 0.000000
-180.00000, -180.00000, 02/01/2023 21:43:03.316, 2656.000, 1020.142639, 5.660000, 52.275269, 0.000000
-180.00000, -180.00000, 02/01/2023 21:43:04.316, 2657.000, 1020.153442, 5.650000, 52.275032, 0.000000
-180.00000, -180.00000, 02/01/2023 21:43:05.316, 2658.000, 1020.130676, 5.650000, 52.275032, 0.000000
-180.00000, -180.00000, 02/01/2023 21:43:06.316, 2659.000, 1020.113892, 5.650000, 52.274799, 0.000000
-180.00000, -180.00000, 02/01/2023 21:43:07.316, 2660.000, 1020.112244, 5.650000, 52.274799, 0.000000
-180.00000, -180.00000, 02/01/2023 21:43:08.316, 2661.000, 1020.101379, 5.650000, 52.274681, 0.000000
-180.00000, -180.00000, 02/01/2023 21:43:09.316, 2662.000, 1020.100342, 5.650000, 52.274918, 0.000000
-180.00000, -180.00000, 02/01/2023 21:43:10.316, 2663.000, 1020.119751, 5.640000, 52.274563, 0.000000
-180.00000, -180.00000, 02/01/2023 21:43:11.316, 2664.000, 1020.107300, 5.640000, 52.274448, 0.000000
-180.00000, -180.00000, 02/01/2023 21:43:12.316, 2665.000, 1020.119751, 5.640000, 52.274212, 0.000000
-180.00000, -180.00000, 02/01/2023 21:43:13.316, 2666.000, 1020.099121, 5.630000, 52.274094, 0.000000
-180.00000, -180.00000, 02/01/2023 21:43:14.316, 2667.000, 1020.120728, 5.630000, 52.273979, 0.000000
-180.00000, -180.00000, 02/01/2023 21:43:15.316, 2668.000, 1020.123474, 5.630000, 52.274094, 0.000000
-180.00000, -180.00000, 02/01/2023 21:43:16.316, 2669.000, 1020.125610, 5.630000, 52.273979, 0.000000
-180.00000, -180.00000, 02/01/2023 21:43:17.316, 2670.000, 1020.121277, 5.630000, 52.273861, 0.000000
-180.00000, -180.00000, 02/01/2023 21:43:18.316, 2671.000, 1020.114014, 5.630000, 52.273754, 0.000000
-180.00000, -180.00000, 02/01/2023 21:43:19.316, 2672.000, 1020.101013, 5.630000, 52.273754, 0.000000
-180.00000, -180.00000, 02/01/2023 21:43:20.316, 2673.000, 1020.111267, 5.620000, 52.273636, 0.000000
-180.00000, -180.00000, 02/01/2023 21:43:21.316, 2674.000, 1020.095032, 5.620000, 52.273636, 0.000000
-180.00000, -180.00000, 02/01/2023 21:43:22.316, 2675.000, 1020.111755, 5.620000, 52.273518, 0.000000
-180.00000, -180.00000, 02/01/2023 21:43:23.316, 2676.000, 1020.135010, 5.620000, 52.273399, 0.000000
-180.00000, -180.00000, 02/01/2023 21:43:24.316, 2677.000, 1020.134399, 5.610000, 52.273167, 0.000000
-180.00000, -180.00000, 02/01/2023 21:43:25.316, 2678.000, 1020.164246, 5.620000, 52.273399, 0.000000
-180.00000, -180.00000, 02/01/2023 21:43:26.316, 2679.000, 1020.163086, 5.620000, 52.273285, 0.000000
-180.00000, -180.00000, 02/01/2023 21:43:27.316, 2680.000, 1020.154358, 5.610000, 52.273048, 0.000000
-180.00000, -180.00000, 02/01/2023 21:43:28.316, 2681.000, 1020.135437, 5.610000, 52.272930, 0.000000
-180.00000, -180.00000, 02/01/2023 21:43:29.316, 2682.000, 1020.150574, 5.610000, 52.272816, 0.000000
-180.00000, -180.00000, 02/01/2023 21:43:30.316, 2683.000, 1020.131104, 5.610000, 52.272816, 0.000000
-180.00000, -180.00000, 02/01/2023 21:43:31.316, 2684.000, 1020.123535, 5.600000, 52.272697, 0.000000
-180.00000, -180.00000, 02/01/2023 21:43:32.316, 2685.000, 1020.157043, 5.610000, 52.272816, 0.000000
-180.00000, -180.00000, 02/01/2023 21:43:33.316, 2686.000, 1020.152161, 5.610000, 52.272816, 0.000000
-180.00000, -180.00000, 02/01/2023 21:43:34.316, 2687.000, 1020.128845, 5.600000, 52.272579, 0.000000
